Cluster,Stylisation,Indicator,Dimension,Lag,Year,FE,N_author,Impact,SE,L.bound,U.bound,n.obs,p,BIC
,Scopus,HZ,Nonconformity,y_3,2018,1,1,-0.0821687537622959,0.0308939121484499,-0.136095188429028,-0.0248761376402518,2999,0.00551406071371374,26181.5395976343
MKTG,Scopus,HZ,Nonconformity,y_5,2013,1,0,-0.218827464967101,0.0232799315494026,-0.253669737339518,-0.182358588388999,624,2.72822777081368e-26,5842.94649547226
MKTG,Scopus,HZ,Nonconformity,y_5,2018,1,0,-0.129784491903555,0.026109121434264,-0.173195761859969,-0.0840939177632768,698,1.01308542777036e-07,6956.37774095506
FINAC,Scopus,HZ,Nonconformity,y_5,2013,1,0,-0.200882226906886,0.0896733836213367,-0.329682330734557,-0.0473334591148613,568,0.01239453422966,5674.0515849863
FINAC,Scopus,HZ,Nonconformity,y_5,2018,1,0,-0.0359466925686236,0.0601453271590197,-0.143149107101794,0.0846680411638305,753,0.542742849141112,7754.42253819493
MGMT,Scopus,HZ,Nonconformity,y_5,2013,1,0,-0.182741666023395,0.0517877663076213,-0.261624069124488,-0.0954320739270906,1622,9.75228011582669e-05,15541.8007487832
MGMT,Scopus,HZ,Nonconformity,y_5,2018,1,0,-0.13132563681271,0.0462987938740999,-0.206681832981772,-0.0488114597260875,1548,0.00235923807033929,15376.9302640619
,Scopus,HZ,Nonconformity,y_5,2013,1,0,-0.196633111822919,0.0316721283267828,-0.244986767470118,-0.145182721027631,2814,4.75107330040669e-12,27096.2356595187
,Scopus,HZ,Nonconformity,y_5,2018,1,0,-0.110014426467129,0.0299374914346086,-0.160733036721483,-0.0562307873975297,2999,9.8966177492065e-05,30127.9385381585
MKTG,Scopus,HZ,Nonconformity,y_5,2013,1,1,-0.215919617457607,0.0253182705420741,-0.253878358341637,-0.176029735685748,624,7.43759605267329e-22,5848.56115575559
MKTG,Scopus,HZ,Nonconformity,y_5,2018,1,1,-0.120672825416799,0.0320187276227653,-0.174159638636946,-0.0637218569890694,698,5.91078517388074e-05,6945.24144485604
FINAC,Scopus,HZ,Nonconformity,y_5,2013,1,1,-0.176744629895584,0.0964885889827677,-0.318598105884388,-0.00536025764148107,568,0.0438348410968177,5664.76610613574
FINAC,Scopus,HZ,Nonconformity,y_5,2018,1,1,-0.0369732046173228,0.0623283234072004,-0.147715861417897,0.0881589444664859,753,0.545547833585816,7712.67833924561
MGMT,Scopus,HZ,Nonconformity,y_5,2013,1,1,-0.175756096434891,0.0523498504301331,-0.256132695958266,-0.0866946176113516,1622,0.000222277830970818,15538.2044483555
MGMT,Scopus,HZ,Nonconformity,y_5,2018,1,1,-0.1229083113571,0.0453488785373895,-0.197501997191978,-0.0413810033238333,1548,0.00382938022563503,15376.7853327779
,Scopus,HZ,Nonconformity,y_5,2013,1,1,-0.188722111135389,0.0322209555003938,-0.238371630429779,-0.135836007090938,2814,8.52963858150045e-11,27082.0391719185
,Scopus,HZ,Nonconformity,y_5,2018,1,1,-0.0996483504277764,0.0293966168942763,-0.150057161517229,-0.0462498697742052,2999,0.00035587266823939,30079.3460348548
MKTG,JCR,k,Variety,y_3,2013,1,0,0.175674118886061,0.0634362685075771,0.0382212368932622,0.331324754976688,623,0.0107337682748798,5048.6058870048
MKTG,JCR,k,Variety,y_3,2018,1,0,0.155417261129429,0.0381279509084626,0.0722209303890842,0.245069005350786,698,0.00015133895645561,6076.78503839941
FINAC,JCR,k,Variety,y_3,2013,1,0,0.194030952664107,0.0685244913009087,0.0439685903434848,0.365663612016209,568,0.00965613437991381,4976.68025212781
FINAC,JCR,k,Variety,y_3,2018,1,0,0.159552710633806,0.0839091322711034,-0.0162903934197046,0.36682866543548,753,0.0776946115239483,6849.26938201351
MGMT,JCR,k,Variety,y_3,2013,1,0,0.158047343501731,0.0353644896742074,0.0804980973601981,0.241162435239672,1621,3.33601243440884e-05,13327.9243226389
MGMT,JCR,k,Variety,y_3,2018,1,0,0.135971884889844,0.0358747073869427,0.0588415533905389,0.218720703893859,1548,0.00037982716478173,13227.5083110122
,JCR,k,Variety,y_3,2013,1,0,0.166944843046611,0.0286533833041531,0.103215931971748,0.234355149566452,2812,7.11816399600641e-08,23389.3045990723
,JCR,k,Variety,y_3,2018,1,0,0.145411281719892,0.0246453534729256,0.0913983515021111,0.202097293335217,2999,3.61500712946339e-08,26188.1525558729
MKTG,JCR,k,Variety,y_3,2013,1,1,0.171619749147863,0.0609990713947765,0.0395949949429637,0.320411163261336,623,0.00941649588478544,5053.38925370308
MKTG,JCR,k,Variety,y_3,2018,1,1,0.13564368890476,0.0399204865468815,0.0501750883618586,0.228068159720834,698,0.00144092971963514,6073.74257627829
FINAC,JCR,k,Variety,y_3,2013,1,1,0.17468190288328,0.0641051544340962,0.0359859646185041,0.331946203990916,568,0.0120233661014121,4970.85664062535
FINAC,JCR,k,Variety,y_3,2018,1,1,0.140168468962926,0.0839496878244093,-0.032811948412826,0.344086225511123,753,0.11815722454935,6811.08588778887
MGMT,JCR,k,Variety,y_3,2013,1,1,0.154642013843593,0.034557488578697,0.0790261465589051,0.235556880974995,1621,3.16991980739308e-05,13320.261420281
MGMT,JCR,k,Variety,y_3,2018,1,1,0.129250444070693,0.0366911246995835,0.0508935537398481,0.213449793174332,1548,0.000923334313926537,13230.7096254997
,JCR,k,Variety,y_3,2013,1,1,0.16141518853131,0.0281583515928087,0.0990540954749985,0.227314693339318,2812,1.07123993412607e-07,23370.9801027374
,JCR,k,Variety,y_3,2018,1,1,0.129929189603962,0.024807983346074,0.0763032068599945,0.186227045856181,2999,8.47848550936369e-07,26157.0874090693
MKTG,JCR,k,Variety,y_5,2013,1,0,0.177013308876536,0.0714519962391842,0.0232018674809853,0.353946247853421,623,0.022549993730923,5862.52918019088
MKTG,JCR,k,Variety,y_5,2018,1,0,0.180263375428048,0.0466755682969297,0.0770816204072233,0.293329687354738,698,0.000383999467609212,6944.45612228604
FINAC,JCR,k,Variety,y_5,2013,1,0,0.271614894062715,0.0815999704431975,0.0836713340031998,0.492153929022685,568,0.00323264997691806,5671.88770398677
FINAC,JCR,k,Variety,y_5,2018,1,0,0.170444811225742,0.0891481568367217,-0.0171937899215392,0.393907610754612,753,0.0774933589060798,7746.97971083549
MGMT,JCR,k,Variety,y_5,2013,1,0,0.171457802873753,0.035335146306986,0.0930733812714823,0.255463180630657,1621,7.51643306731101e-06,15552.3941976503
MGMT,JCR,k,Variety,y_5,2018,1,0,0.164692529508377,0.0375192020657983,0.0821186627521653,0.25356740899616,1548,4.8354189485289e-05,15365.3841588681
,JCR,k,Variety,y_5,2013,1,0,0.182632663863624,0.0306393324698227,0.113703598188901,0.255827870100807,2812,4.38102333039999e-08,27122.985304168
,JCR,k,Variety,y_5,2018,1,0,0.17056450916402,0.0268447372955519,0.11056778286797,0.233802466856992,2999,4.44943607972672e-09,30092.2469550153
MKTG,JCR,k,Variety,y_5,2013,1,1,0.173570844717863,0.0693351455897332,0.0244508538819797,0.344396875997395,623,0.0209786182717541,5867.39395032302
MKTG,JCR,k,Variety,y_5,2018,1,1,0.155644037442218,0.0471973097474437,0.0535366784610447,0.267647504429179,698,0.00217700186330185,6937.54844613606
FINAC,JCR,k,Variety,y_5,2013,1,1,0.243552445047973,0.0758333279980556,0.07180223892775,0.44282464378117,568,0.00404849340328044,5662.09270442898
FINAC,JCR,k,Variety,y_5,2018,1,1,0.154719763915639,0.0939573759671221,-0.0394943237295612,0.388203907711176,753,0.125745869801601,7705.92086836179
MGMT,JCR,k,Variety,y_5,2013,1,1,0.168944161471676,0.0348436902801996,0.0917790669908121,0.251563154077415,1621,7.46311685925199e-06,15544.9763302489
MGMT,JCR,k,Variety,y_5,2018,1,1,0.155605434680003,0.0379119720108894,0.0728496072010207,0.244744754249361,1548,0.000136325277235151,15365.7072498194
,JCR,k,Variety,y_5,2013,1,1,0.177507855815894,0.0303548302166852,0.109495984859897,0.249688840183797,2812,7.32522926403167e-08,27102.6014712033
,JCR,k,Variety,y_5,2018,1,1,0.15250948638182,0.0268038300367909,0.093525833514555,0.214674656501753,2999,1.18641644142665e-07,30050.0736767441
MKTG,JCR,RR,Balance,y_3,2013,1,0,0.0173280112757306,0.0738849898828476,-0.119823061996989,0.175850261283138,623,0.816135673796748,5068.88567614476
MKTG,JCR,RR,Balance,y_3,2018,1,0,-0.0243232111363915,0.0557084179800133,-0.125244096736432,0.0882409513049922,698,0.658479001074405,6095.86925439224
FINAC,JCR,RR,Balance,y_3,2013,1,0,-0.0678136793878432,0.0928056077868456,-0.222847141038074,0.118147255479637,568,0.449251788063684,4982.49151272815
FINAC,JCR,RR,Balance,y_3,2018,1,0,-0.0176283165590796,0.0831723904522436,-0.165398101143869,0.156304731332638,753,0.830672188201934,6856.91409070953
MGMT,JCR,RR,Balance,y_3,2013,1,0,-0.00119830458934056,0.035829827690906,-0.0689331455357228,0.0714642261958898,1621,0.973304266967835,13360.0642397008
MGMT,JCR,RR,Balance,y_3,2018,1,0,-0.01377972092243,0.0345903588701925,-0.0784252617383495,0.0554004992568427,1548,0.688317776060922,13253.6601448158
,JCR,RR,Balance,y_3,2013,1,0,-0.00131250906757741,0.0318555359179826,-0.0617596013469299,0.0630289486326991,2812,0.967113352892805,23447.7702779528
,JCR,RR,Balance,y_3,2018,1,0,-0.0173455647623779,0.0271510383867815,-0.0682705712818955,0.0363628209325522,2999,0.519277106716107,26241.0442813768
MKTG,JCR,RR,Balance,y_3,2013,1,1,0.009484065536151,0.0714000020996815,-0.122345313684471,0.161115065481495,623,0.894822845877123,5072.99715638177
MKTG,JCR,RR,Balance,y_3,2018,1,1,-0.0451926711400417,0.0487075018151147,-0.132127667988026,0.0504506269156084,698,0.342387916812984,6087.32963826579
FINAC,JCR,RR,Balance,y_3,2013,1,1,-0.0794651006666101,0.0889339006507884,-0.226715002251742,0.0958243123275997,568,0.351836673054142,4975.17670230744
FINAC,JCR,RR,Balance,y_3,2018,1,1,-0.00387359196823656,0.0762411540258372,-0.142137140589562,0.15667418153549,753,0.959400617035138,6817.69342387051
MGMT,JCR,RR,Balance,y_3,2013,1,1,-0.00150811027533337,0.0347903243901677,-0.06732365127848,0.0689517914896942,1621,0.965397604295219,13351.4952558921
MGMT,JCR,RR,Balance,y_3,2018,1,1,-0.0116125695068189,0.0345090033714935,-0.0762528811750989,0.0575510254360956,1548,0.735003362829651,13254.2644761026
,JCR,RR,Balance,y_3,2013,1,1,-0.00620962258832447,0.0313769446250716,-0.0654841243968251,0.0568245441508317,2812,0.842637454649773,23426.4574839289
,JCR,RR,Balance,y_3,2018,1,1,-0.0184432255025385,0.026577454677773,-0.0682644752406099,0.0340420387112117,2999,0.483664074598974,26199.7613704024
MKTG,JCR,RR,Balance,y_5,2013,1,0,0.0225281366056667,0.085549999445073,-0.13532087252956,0.20919281723497,623,0.794547073337077,5881.74678756716
MKTG,JCR,RR,Balance,y_5,2018,1,0,0.00923952156148977,0.0603514324965968,-0.103349868394463,0.135966388649081,698,0.878877468579445,6968.47594082282
FINAC,JCR,RR,Balance,y_5,2013,1,0,-0.0438832901027259,0.101323584283192,-0.216093768042091,0.166158815527662,568,0.657844660811594,5683.79890243678
FINAC,JCR,RR,Balance,y_5,2018,1,0,-0.0190409929934943,0.0865565336254602,-0.172107774714843,0.162325897064373,753,0.824232430415077,7754.94218312417
MGMT,JCR,RR,Balance,y_5,2013,1,0,7.57397626238721e-06,0.034592298828869,-0.0655452603021106,0.0701589981053508,1621,0.999825304012898,15588.2086106034
MGMT,JCR,RR,Balance,y_5,2018,1,0,-0.00739286361786595,0.0360903608258237,-0.0751799802800227,0.0653628881163995,1548,0.837100172163609,15401.4806442902
,JCR,RR,Balance,y_5,2013,1,0,0.00294350788990028,0.0338700325957991,-0.0614741316126513,0.0717825836243704,2812,0.930847727169844,27189.1502037927
,JCR,RR,Balance,y_5,2018,1,0,-0.00443730704641454,0.029172617813404,-0.0597640845865785,0.0541450920487214,2999,0.878837010712854,30160.2782997016
MKTG,JCR,RR,Balance,y_5,2013,1,1,0.0156735409052586,0.0831243131576183,-0.137024243585251,0.195390176406345,623,0.851587693861776,5886.14621758245
MKTG,JCR,RR,Balance,y_5,2018,1,1,-0.014175551823543,0.0533118348442753,-0.111984659606793,0.0944065923366681,698,0.788852183368927,6955.76706313571
FINAC,JCR,RR,Balance,y_5,2013,1,1,-0.0625714622061449,0.0995923638572136,-0.22880359455923,0.13949216732678,568,0.516472689743585,5671.64937390219
FINAC,JCR,RR,Balance,y_5,2018,1,1,-0.00315227390110817,0.0826539274869675,-0.152238534833877,0.172152108652178,753,0.969529448362563,7713.37454998751
MGMT,JCR,RR,Balance,y_5,2013,1,1,-0.00120402790144092,0.033719515914681,-0.0650795093939728,0.0670355435611996,1621,0.971498712892061,15580.2436617916
MGMT,JCR,RR,Balance,y_5,2018,1,1,-0.00390289655197329,0.0356768154752646,-0.0711758114520383,0.0682424636773056,1548,0.912718746647548,15397.9212392075
,JCR,RR,Balance,y_5,2013,1,1,-0.00260196521060929,0.033598916266807,-0.0661673402993724,0.0652902631619858,2812,0.938191693104153,27166.1835425569
,JCR,RR,Balance,y_5,2018,1,1,-0.00446707983209593,0.0280996342880198,-0.0578128567150216,0.0518990862925266,2999,0.873409662261822,30105.7558789823
MKTG,JCR,GINI,Balance,y_3,2013,1,0,-0.15405368849656,0.0457404392911905,-0.226592340833674,-0.0747115658026146,623,0.000254606349356502,5054.74797817881
MKTG,JCR,GINI,Balance,y_3,2018,1,0,-0.256192500221461,0.100118427211966,-0.388720835231288,-0.0949313691459912,698,0.00311425606038028,6070.89893395405
FINAC,JCR,GINI,Balance,y_3,2013,1,0,-0.101049066452688,0.0344758530380677,-0.15978566183783,-0.0382063906536085,568,0.00200226112804895,4972.17871212538
FINAC,JCR,GINI,Balance,y_3,2018,1,0,-0.115234649247284,0.0273469575049655,-0.16140873571238,-0.0665181486745263,753,7.56930185404757e-06,6841.66390620211
MGMT,JCR,GINI,Balance,y_3,2013,1,0,-0.181934766131459,0.0414151470984243,-0.245715298676883,-0.112761102418663,1621,1.24219156224032e-06,13318.699723952
MGMT,JCR,GINI,Balance,y_3,2018,1,0,-0.129436238116476,0.0362126132596619,-0.189083097241521,-0.0654020640996323,1548,0.000129299055136325,13234.3974720735
,JCR,GINI,Balance,y_3,2013,1,0,-0.143200702389156,0.0261500542130682,-0.18600800247822,-0.0981421947372487,2812,3.41729958719834e-09,23386.0771221533
,JCR,GINI,Balance,y_3,2018,1,0,-0.140013866884139,0.0218869711380135,-0.176125189244382,-0.102319746281272,2999,5.51193571141232e-12,26188.2389956575
MKTG,JCR,GINI,Balance,y_3,2013,1,1,-0.159553807650911,0.0488650870753541,-0.236312158377617,-0.07508046647239,623,0.0003748445723373,5057.54502661326
MKTG,JCR,GINI,Balance,y_3,2018,1,1,-0.253032199889975,0.0951677366665685,-0.380138080818358,-0.0998626030490057,698,0.00217333076587106,6063.61265397585
FINAC,JCR,GINI,Balance,y_3,2013,1,1,-0.0953850514213306,0.036079757677409,-0.15714549062866,-0.0290990958779409,568,0.00546184791945377,4966.45366219778
FINAC,JCR,GINI,Balance,y_3,2018,1,1,-0.0934048023850245,0.0258426594470584,-0.138180924369578,-0.0463023207773575,753,0.000147958208757539,6807.45145993532
MGMT,JCR,GINI,Balance,y_3,2013,1,1,-0.177926892925348,0.0415627209663355,-0.242239105737032,-0.108156413861011,1621,2.42921232707861e-06,13311.8210634527
MGMT,JCR,GINI,Balance,y_3,2018,1,1,-0.120656213072871,0.0373668436194541,-0.182755541496777,-0.0538381905659695,1548,0.000579566385648923,13237.9567931061
,JCR,GINI,Balance,y_3,2013,1,1,-0.141548875366767,0.0269391349906421,-0.185699051529518,-0.0950049428675364,2812,1.46537336002573e-08,23365.8852464435
,JCR,GINI,Balance,y_3,2018,1,1,-0.126303987684481,0.0220503685900093,-0.163259007744954,-0.087716833522403,2999,9.16111224642739e-10,26157.5651828898
MKTG,JCR,GINI,Balance,y_5,2013,1,0,-0.15082963981608,0.0505968245175074,-0.230999305818798,-0.0623021460563532,623,0.00123212049569626,5868.70177094825
MKTG,JCR,GINI,Balance,y_5,2018,1,0,-0.237300892556087,0.104761926224768,-0.378873977231733,-0.0634590933686113,698,0.00971578828816473,6948.46859171435
FINAC,JCR,GINI,Balance,y_5,2013,1,0,-0.117456328337067,0.0375504363661478,-0.180076723197987,-0.0500533959345472,568,0.000876463442362603,5668.92958066189
FINAC,JCR,GINI,Balance,y_5,2018,1,0,-0.123507056427523,0.0324557175202168,-0.177526209721145,-0.0659399859150788,753,4.87086986474381e-05,7738.43633611616
MGMT,JCR,GINI,Balance,y_5,2013,1,0,-0.189032437539328,0.0370950558724987,-0.245901434578541,-0.127874766615105,1621,1.61960476715843e-08,15543.1875383008
MGMT,JCR,GINI,Balance,y_5,2018,1,0,-0.151838109684979,0.0323542334462909,-0.203952869183973,-0.0963115570238715,1548,3.5802238386994e-07,15375.2715025998
,JCR,GINI,Balance,y_5,2013,1,0,-0.152549936009194,0.0259723307877662,-0.194609636861045,-0.108293761848608,2812,1.85286809508818e-10,27119.4109956976
,JCR,GINI,Balance,y_5,2018,1,0,-0.150236996074007,0.0221937526865245,-0.18640838734711,-0.112457464394483,2999,2.21228858385805e-13,30101.3236623643
MKTG,JCR,GINI,Balance,y_5,2013,1,1,-0.156678550107134,0.0546185386431,-0.242292192352236,-0.0613913956393905,623,0.00180882106727581,5871.80888693789
MKTG,JCR,GINI,Balance,y_5,2018,1,1,-0.232709738726741,0.0985369486288009,-0.367464531036554,-0.0692469056169102,698,0.00718316153668943,6936.26046702209
FINAC,JCR,GINI,Balance,y_5,2013,1,1,-0.110152331443696,0.0394766240518051,-0.176406133635273,-0.0385687587376594,568,0.00311347790900334,5658.9724523417
FINAC,JCR,GINI,Balance,y_5,2018,1,1,-0.103124483576338,0.0317586877167127,-0.157249295025825,-0.0455235608674336,753,0.000610205469715849,7701.53608550205
MGMT,JCR,GINI,Balance,y_5,2013,1,1,-0.186351723881958,0.0371050600906877,-0.243423540651556,-0.124974734476951,1621,2.73002386683739e-08,15536.2677788173
MGMT,JCR,GINI,Balance,y_5,2018,1,1,-0.139673606802171,0.0339102188626098,-0.194994558888016,-0.0805509316677747,1548,9.14239608911754e-06,15376.4070535845
,JCR,GINI,Balance,y_5,2013,1,1,-0.151412112703558,0.0270387666562961,-0.195212192032925,-0.105228241112097,2812,1.26262084615526e-09,27097.0315153163
,JCR,GINI,Balance,y_5,2018,1,1,-0.134097413412957,0.0223739190311026,-0.171248509391299,-0.0952809159867358,2999,1.23230337781428e-10,30059.3007837308
MKTG,JCR,LC,Integration,y_3,2013,1,0,-0.0065847067682947,0.0840181710787015,-0.157413600729685,0.171243620453966,623,0.937325667625539,5069.09550439698
MKTG,JCR,LC,Integration,y_3,2018,1,0,0.050494946332815,0.0336810256282744,-0.0166126293550383,0.122182026343311,698,0.143580419852144,6094.53124344822
FINAC,JCR,LC,Integration,y_3,2013,1,0,0.0363994879051321,0.114286946168193,-0.171588794435434,0.296607157550458,568,0.754407892359359,4983.27616049703
FINAC,JCR,LC,Integration,y_3,2018,1,0,0.0876958814835311,0.0973013212752603,-0.101155740210964,0.316226162331962,753,0.387626016986565,6855.13582779089
MGMT,JCR,LC,Integration,y_3,2013,1,0,-0.00301204413577749,0.0358040224855975,-0.070576877831839,0.069464445665554,1621,0.93285543184545,13360.0570740783
MGMT,JCR,LC,Integration,y_3,2018,1,0,-0.016332240987766,0.0355873099328487,-0.0826047990723856,0.0547278415472086,1548,0.64356261954119,13253.6682524154
,JCR,LC,Integration,y_3,2013,1,0,-0.000949428510044426,0.0350415303107848,-0.0672611462904991,0.0700766247969156,2812,0.978374192672447,23447.7729610624
,JCR,LC,Integration,y_3,2018,1,0,0.0224523244696557,0.0266766327914936,-0.029633319796178,0.0773337307849626,2999,0.405218055474027,26240.8085814535
MKTG,JCR,LC,Integration,y_3,2013,1,1,-0.0150533970956337,0.0829194105320486,-0.162795495333374,0.158760858506312,623,0.85485860445951,5072.93512798373
MKTG,JCR,LC,Integration,y_3,2018,1,1,0.0267338974309896,0.0303575498774508,-0.0325745523450613,0.0896782782478922,698,0.384809658557586,6088.26970597314
FINAC,JCR,LC,Integration,y_3,2013,1,1,0.0200800249419735,0.117350472129127,-0.189514330397815,0.283876194623358,568,0.865469221690184,4976.49162845513
FINAC,JCR,LC,Integration,y_3,2018,1,1,0.106150900141592,0.0957287624471763,-0.0830832492029509,0.334439372844307,753,0.291939279511993,6814.88067264167
MGMT,JCR,LC,Integration,y_3,2013,1,1,-0.0108258672220184,0.0360667423004385,-0.0783358730465087,0.0616291079824647,1621,0.762805577419306,13351.3763349614
MGMT,JCR,LC,Integration,y_3,2018,1,1,-0.0193744428843997,0.0363368621544852,-0.0867846253993062,0.0530117100675791,1548,0.590285335321608,13254.0743626276
,JCR,LC,Integration,y_3,2013,1,1,-0.0110308544527014,0.0355760303444537,-0.077640191443817,0.0603887569380992,2812,0.755202368109532,23426.3422165753
