id,issn_l
https://openalex.org/W4229895548,0012-9682
https://openalex.org/W2125202429,0037-7732
https://openalex.org/W3121172931,0012-9682
https://openalex.org/W2057970462,0003-0554
https://openalex.org/W2142826236,1094-2939
https://openalex.org/W2020154669,0002-9939
https://openalex.org/W1975736346,0162-1459
https://openalex.org/W2145529582,0047-2727
https://openalex.org/W3125504368,0950-6764
https://openalex.org/W2133689495,0033-5533
https://openalex.org/W2043858175,0012-9682
https://openalex.org/W2502318419,1940-6517
https://openalex.org/W2076059989,0022-0531
https://openalex.org/W3122167364,0949-2984
https://openalex.org/W1970113817,0048-5829
https://openalex.org/W2134294818,0895-3309
https://openalex.org/W2987552422,0343-6993
https://openalex.org/W3126025376,0022-1996
https://openalex.org/W1971398141,0092-5853
https://openalex.org/W2129719636,0012-9682
https://openalex.org/W2031280309,0048-5829
https://openalex.org/W2153611288,0012-9682
https://openalex.org/W2009672408,0034-6527
https://openalex.org/W1494554090,0048-5829
https://openalex.org/W2123531371,0034-6527
https://openalex.org/W2098644555,0012-9682
https://openalex.org/W2103553799,0022-0531
https://openalex.org/W2047531443,0044-7803
https://openalex.org/W2065621923,0044-7803
https://openalex.org/W2060030710,0022-0531
https://openalex.org/W2011195793,0938-2259
https://openalex.org/W1993402131,1554-0626
https://openalex.org/W2005212783,0741-6261
https://openalex.org/W1495586941,0895-5646
https://openalex.org/W2108494206,0167-6687
https://openalex.org/W2071470949,0176-1714
https://openalex.org/W2100553764,1556-5068
https://openalex.org/W2008083524,1556-5068
https://openalex.org/W2029299734,1097-3923
https://openalex.org/W2014974797,0165-1765
https://openalex.org/W2073429304,0165-1765
https://openalex.org/W578465392,0009-4978
https://openalex.org/W2143841915,0022-1082
https://openalex.org/W2144836007,0012-9682
https://openalex.org/W2096218604,0033-5533
https://openalex.org/W2151544484,0003-0554
https://openalex.org/W2107274838,0036-8075
https://openalex.org/W1969057730,0007-2303
https://openalex.org/W2105268279,0012-9682
https://openalex.org/W2148821773,0002-8282
https://openalex.org/W2313814871,0003-0554
https://openalex.org/W2103920048,0002-8282
https://openalex.org/W2135874057,0304-3932
https://openalex.org/W2224090338,1574-0048
https://openalex.org/W3125026984,0002-8282
https://openalex.org/W2151135593,0013-0133
https://openalex.org/W2163766933,0007-2303
https://openalex.org/W2111910167,0895-3309
https://openalex.org/W2156108681,0022-3808
https://openalex.org/W2000637546,0034-6527
https://openalex.org/W2332251037,0092-5853
https://openalex.org/W2171046666,1365-1005
https://openalex.org/W2167248677,0033-5533
https://openalex.org/W1977872628,1094-2025
https://openalex.org/W2129339109,0014-2921
https://openalex.org/W2141644303,0034-6527
https://openalex.org/W2004308351,0304-3932
https://openalex.org/W1771736991,1573-4498
https://openalex.org/W2156430491,1556-5068
https://openalex.org/W2139965360,0022-3808
https://openalex.org/W2127315922,0002-8282
https://openalex.org/W2034771783,0022-0507
https://openalex.org/W2030698495,0033-5533
https://openalex.org/W3125241464,0899-8256
https://openalex.org/W3125035700,0048-5829
https://openalex.org/W2151382108,0034-6527
https://openalex.org/W2014919914,0304-3932
https://openalex.org/W2154788577,0020-7276
https://openalex.org/W3021323787,0951-6298
https://openalex.org/W1822504020,1556-5068
https://openalex.org/W1517475387,0890-927X
https://openalex.org/W2170885175,1742-7355
https://openalex.org/W3121328534,0021-9398
https://openalex.org/W1990313671,0163-5700
https://openalex.org/W2240968826,0033-5533
https://openalex.org/W2093825590,0890-5401
https://openalex.org/W2040217797,0016-0032
https://openalex.org/W3121837500,0002-8282
https://openalex.org/W1605276600,1574-0706
https://openalex.org/W3123892086,0002-8282
https://openalex.org/W3124082184,0002-8282
https://openalex.org/W3123556211,0033-5533
https://openalex.org/W2106887613,0899-8256
https://openalex.org/W3121274485,0020-6598
https://openalex.org/W3124983317,0002-8282
https://openalex.org/W3124593884,0889-3365
https://openalex.org/W4214806580,0012-9682
https://openalex.org/W1978260564,0022-0531
https://openalex.org/W1988716172,0020-7276
https://openalex.org/W2027163871,0022-0531
https://openalex.org/W2066472409,0009-4978
https://openalex.org/W3121940834,0019-8676
https://openalex.org/W4242722900,0033-5533
https://openalex.org/W2060247189,0899-8256
https://openalex.org/W2067399933,0022-0531
https://openalex.org/W1529039634,0885-6125
https://openalex.org/W2792224790,1556-5068
https://openalex.org/W3126090032,1556-5068
https://openalex.org/W2043635114,0364-765X
https://openalex.org/W2071573426,0030-364X
https://openalex.org/W2239253067,0002-8282
https://openalex.org/W1973917352,0899-8256
https://openalex.org/W3125104317,1556-5068
https://openalex.org/W1917111813,1555-7561
https://openalex.org/W2113555357,0899-8256
https://openalex.org/W1487552037,0302-9743
https://openalex.org/W1977545325,0160-5682
https://openalex.org/W2313896093,0013-0427
https://openalex.org/W1975833254,0012-9682
https://openalex.org/W2322316662,0013-0133
https://openalex.org/W2063292248,0024-6107
https://openalex.org/W2126776273,0012-9682
https://openalex.org/W1989936306,0022-0531
https://openalex.org/W1998225966,0009-4978
https://openalex.org/W2078793241,0012-9682
https://openalex.org/W2055206145,0012-9682
https://openalex.org/W2135730283,0899-8256
https://openalex.org/W2168281471,0165-1889
https://openalex.org/W2094005555,0364-765X
https://openalex.org/W2063341202,0012-9682
https://openalex.org/W2085638381,0899-8256
https://openalex.org/W2018916874,0020-7276
https://openalex.org/W3118247429,2669-1973
https://openalex.org/W2041385195,0176-1714
https://openalex.org/W2136555697,0022-0531
https://openalex.org/W2088903596,0022-0531
https://openalex.org/W2168635421,0364-765X
https://openalex.org/W2140708986,0364-765X
https://openalex.org/W1989353773,0938-2259
https://openalex.org/W2066507322,0176-1714
https://openalex.org/W2027956524,0022-0531
https://openalex.org/W2169198425,0899-8256
https://openalex.org/W2047198138,0165-1765
https://openalex.org/W2139708491,0030-364X
https://openalex.org/W4298037046,0162-1459
https://openalex.org/W2158127685,0899-8256
https://openalex.org/W2202514461,1557-2862
https://openalex.org/W2160759199,0022-0531
https://openalex.org/W2063679188,1434-4742
https://openalex.org/W3099151731,0364-765X
https://openalex.org/W2156583741,0364-765X
https://openalex.org/W2098360795,0176-1714
https://openalex.org/W1669732886,0165-4896
https://openalex.org/W2310516540,1071-1031
https://openalex.org/W1548462700,0012-9682
https://openalex.org/W2002430844,0020-7276
https://openalex.org/W2157518489,0012-9682
https://openalex.org/W2128749569,0033-5533
https://openalex.org/W2024694589,0022-3808
https://openalex.org/W2048754633,0006-3444
https://openalex.org/W4230964139,0006-3444
https://openalex.org/W2008121102,0012-9682
https://openalex.org/W2915635235,0075-8434
https://openalex.org/W18031099,1573-4463
https://openalex.org/W2146038986,0025-1909
https://openalex.org/W1964030389,0012-9682
https://openalex.org/W2067594649,0273-0979
https://openalex.org/W2155067373,0002-8282
https://openalex.org/W2167320298,0022-0531
https://openalex.org/W2079755863,0012-9682
https://openalex.org/W1965943287,0002-9947
https://openalex.org/W2127383043,0033-5533
https://openalex.org/W1964891449,0022-0531
https://openalex.org/W1979675366,0899-8256
https://openalex.org/W2048740434,0022-0531
https://openalex.org/W2015172067,0020-7276
https://openalex.org/W2124566008,0012-9682
https://openalex.org/W1531946170,0012-9682
https://openalex.org/W3121648641,0022-0531
https://openalex.org/W2333199456,1555-7561
https://openalex.org/W2045968762,0899-8256
https://openalex.org/W4245774394,0899-8256
https://openalex.org/W2021785901,0022-0531
https://openalex.org/W2020239997,0361-0918
https://openalex.org/W2024463518,0022-0531
https://openalex.org/W2325234722,1555-7561
https://openalex.org/W3121569742,0022-0531
https://openalex.org/W2136700990,0022-0531
https://openalex.org/W2018227169,0028-1441
https://openalex.org/W2246321947,0020-7276
https://openalex.org/W2126714126,0020-6598
https://openalex.org/W1579988927,1555-7561
https://openalex.org/W2015450184,1556-5068
https://openalex.org/W2075838120,0165-4896
https://openalex.org/W2327845147,1017-0405
https://openalex.org/W1964230617,0899-8256
https://openalex.org/W2025611071,0022-1082
https://openalex.org/W2002576081,0013-0427
https://openalex.org/W1583280453,0012-9682
https://openalex.org/W2096611693,0033-5533
https://openalex.org/W4230144779,0022-3808
https://openalex.org/W2002780401,0034-6527
https://openalex.org/W2030796693,0022-0531
https://openalex.org/W2121372213,0002-8282
https://openalex.org/W1524687023,0002-8282
https://openalex.org/W2163047161,0022-3808
https://openalex.org/W3122884363,1573-4463
https://openalex.org/W3122316946,0025-1909
https://openalex.org/W3122754327,0304-3932
https://openalex.org/W3124004565,0304-3932
https://openalex.org/W3122605789,0034-6527
https://openalex.org/W2060477764,0012-9682
https://openalex.org/W2135843477,0895-5646
https://openalex.org/W2063067667,0012-9682
https://openalex.org/W2068970551,0022-0531
https://openalex.org/W2038291661,0012-9682
https://openalex.org/W2066875384,0022-0531
https://openalex.org/W2158498704,0012-9682
https://openalex.org/W2090421592,0938-2259
https://openalex.org/W2046999650,0013-0133
https://openalex.org/W1996736669,0022-0531
https://openalex.org/W2137596901,0938-2259
https://openalex.org/W2132846592,0938-2259
https://openalex.org/W1986002366,0022-0531
https://openalex.org/W3124900087,0020-6598
https://openalex.org/W1994549984,0938-2259
https://openalex.org/W2092471320,0022-0531
https://openalex.org/W3123654904,0022-2879
https://openalex.org/W2075642599,0165-1889
https://openalex.org/W2106549030,1057-9230
https://openalex.org/W2093196322,1057-9230
https://openalex.org/W4210326930,1556-5068
https://openalex.org/W2164639462,0170-8406
https://openalex.org/W2146200864,0143-2095
https://openalex.org/W4252707658,0012-9682
https://openalex.org/W3123695382,0022-2437
https://openalex.org/W2001101778,1535-3958
https://openalex.org/W2046279784,0022-3808
https://openalex.org/W2329745760,0022-2429
https://openalex.org/W2108421949,1097-8879
https://openalex.org/W2131538393,0022-1082
https://openalex.org/W2105326339,1460-8545
https://openalex.org/W1993617917,0008-1256
https://openalex.org/W3122239873,0363-7425
https://openalex.org/W2493849050,0143-2095
https://openalex.org/W1547562990,1556-5068
https://openalex.org/W4253342256,0009-4978
https://openalex.org/W2037689620,0143-2095
https://openalex.org/W1986917981,0001-4273
https://openalex.org/W2007671133,1058-6407
https://openalex.org/W2107057308,0736-3761
https://openalex.org/W2030741893,0143-2095
https://openalex.org/W3121427625,1058-6407
https://openalex.org/W2024496989,1058-6407
https://openalex.org/W2141958938,0025-1909
https://openalex.org/W4248967692,0012-9682
https://openalex.org/W2084348523,0167-4544
https://openalex.org/W2011210549,0007-6503
https://openalex.org/W2063784089,0001-4273
https://openalex.org/W3121881345,0022-1082
https://openalex.org/W2110515031,0363-7425
https://openalex.org/W2114037363,0167-4544
https://openalex.org/W2011513653,0143-2095
https://openalex.org/W2166156883,0017-811X
https://openalex.org/W1990244596,1556-5068
https://openalex.org/W3122100412,0304-405X
https://openalex.org/W3122333198,0893-9454
https://openalex.org/W2070265900,0143-2095
https://openalex.org/W4240741370,0022-0531
https://openalex.org/W3122259926,1556-5068
https://openalex.org/W2797146168,0038-9765
https://openalex.org/W2023991906,1556-5068
https://openalex.org/W2109018081,1556-5068
https://openalex.org/W2121191282,1556-5068
https://openalex.org/W2158458571,1556-5068
https://openalex.org/W2023115597,1556-5068
https://openalex.org/W2128765501,0018-9448
https://openalex.org/W2129131372,0018-9448
https://openalex.org/W2135479785,0018-9219
https://openalex.org/W1978907431,0012-9682
https://openalex.org/W2137344397,0883-7252
https://openalex.org/W2116148865,0018-9448
https://openalex.org/W2134120396,0096-3860
https://openalex.org/W4249036971,0363-7425
https://openalex.org/W3123870998,0007-6503
https://openalex.org/W1583412610,0049-4488
https://openalex.org/W4254260441,0001-4273
https://openalex.org/W4248230120,0001-4273
https://openalex.org/W1603127832,0884-8289
https://openalex.org/W3125185801,1556-5068
https://openalex.org/W2031990091,0022-2437
https://openalex.org/W2144425834,0025-1909
https://openalex.org/W2137699000,0018-9448
https://openalex.org/W2135874135,0092-2102
https://openalex.org/W2117781171,0025-5610
https://openalex.org/W2057337671,0030-364X
https://openalex.org/W2117923605,0030-364X
https://openalex.org/W1488741904,0361-1981
https://openalex.org/W1947899035,0884-8289
https://openalex.org/W2070569293,0012-9682
https://openalex.org/W2054663093,0732-2399
https://openalex.org/W3125291465,1556-5068
https://openalex.org/W2042462687,0732-2399
https://openalex.org/W2077810459,0191-2607
https://openalex.org/W1980457222,0191-2607
https://openalex.org/W1485062311,1556-5068
https://openalex.org/W2103641595,0030-364X
https://openalex.org/W2128951681,1523-4614
https://openalex.org/W1523253953,0884-8289
https://openalex.org/W2010054513,0025-1909
https://openalex.org/W2102545534,0030-364X
https://openalex.org/W2070310265,0011-7315
https://openalex.org/W1963954236,0304-4076
https://openalex.org/W4238556081,1556-5068
https://openalex.org/W2139879892,1523-4614
https://openalex.org/W2078531527,1476-6930
https://openalex.org/W1510865951,0884-8289
https://openalex.org/W3124891543,1556-5068
https://openalex.org/W2114391562,1556-5068
https://openalex.org/W2016546933,0191-2615
https://openalex.org/W1492868478,1431-8814
https://openalex.org/W2145096794,0018-9448
https://openalex.org/W2164452299,0010-3640
https://openalex.org/W2014226439,0038-4038
https://openalex.org/W2148575324,0368-4245
https://openalex.org/W3015812362,0035-9238
https://openalex.org/W74203006,0884-8289
https://openalex.org/W2011962835,0362-3319
https://openalex.org/W2031190735,0022-3808
https://openalex.org/W1975688239,0022-3808
https://openalex.org/W2038733313,0002-9556
https://openalex.org/W2147656689,0018-9448
https://openalex.org/W2293231900,0018-9448
https://openalex.org/W2064671882,0025-1909
https://openalex.org/W3122132396,0732-2399
https://openalex.org/W1969885648,0167-4870
https://openalex.org/W1604076496,0883-9026
https://openalex.org/W43928053,0035-9254
https://openalex.org/W2166145143,0022-1821
https://openalex.org/W1601008664,2155-4463
https://openalex.org/W1549741775,0268-3946
https://openalex.org/W1968539380,0025-1909
https://openalex.org/W2160396672,1615-3375
https://openalex.org/W2158777411,0025-1909
https://openalex.org/W1696945740,0895-5646
https://openalex.org/W2169725625,0030-364X
https://openalex.org/W1505758174,0002-8282
https://openalex.org/W3121705464,0030-364X
